QUARTER,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,YEAR,MONTH,origin_airport_name,origin_station_name,origin_station_id,origin_iata_code,origin_icao,origin_type,origin_region,origin_station_lat,origin_station_lon,origin_airport_lat,origin_airport_lon,origin_station_dis,dest_airport_name,dest_station_name,dest_station_id,dest_iata_code,dest_icao,dest_type,dest_region,dest_station_lat,dest_station_lon,dest_airport_lat,dest_airport_lon,dest_station_dis,sched_depart_date_time,sched_depart_date_time_UTC,four_hours_prior_depart_UTC,two_hours_prior_depart_UTC,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,WindEquipmentChangeDate,_row_desc
1,3,6,2015-01-03,OO,20304,OO,N675BR,4674,13264,1326403,33264,MFR,"Medford, OR",OR,41,Oregon,92,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,614,601,-13,0,0,-1,0600-0659,23,624,837,9,908,846,-22,0,0,-2,0900-0959,0,0,114,105,73,1,575,3,null,null,null,null,null,2015,1,Rogue Valley International Medford Airport,ROGUE VALLEY INTL-MEDFORD AIR,72597024225,MFR,KMFR,medium_airport,US-OR,42.4,-122.9,42.4,-122.9,0,Salt Lake City International Airport,SALT LAKE CITY INTERNATIONAL,72572024127,SLC,KSLC,large_airport,US-UT,40.8,-112,40.8,-112,0,2015-01-03T06:14:00Z,2015-01-03T14:14:00Z,2015-01-03T10:14:00Z,2015-01-03T12:14:00Z,72597024225,2015-01-03T10:22:00Z,42.37505,-122.8771,400.2,"MEDFORD INTERNATIONAL AIRPORT, OR US",FM-16,7,30.29,29,29,null,FZ:8 FG:2 |FG |,null,null,100,VV:09 2,null,28.87,0.25,29,0,null,0,MET11401/03/15 10:22:02 SPECI KMFR 031822Z 00000KT 1/4SM R14/1000V2400FT FZFG VV002 M02/M02 A3029 RMK AO2 T10171017 (LN),null,1
1,14,3,2015-01-14,OO,20304,OO,N479CA,4979,11637,1163703,31637,FAR,"Fargo, ND",ND,38,North Dakota,66,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,1204,364,364,1,12,0600-0659,12,1216,1332,11,803,1343,340,340,1,12,0800-0859,0,0,123,99,76,1,557,3,340,0,0,0,0,2015,1,Hector International Airport,HECTOR INTERNATIONAL AIRPORT,72753014914,FAR,KFAR,medium_airport,US-ND,46.9,-96.8,46.9,-96.8,0,Chicago O'Hare International Airport,CHICAGO O'HARE INTERNATIONAL,72530094846,ORD,KORD,large_airport,US-IL,42,-87.9,42,-87.9,0,2015-01-14T06:00:00Z,2015-01-14T12:00:00Z,2015-01-14T08:00:00Z,2015-01-14T10:00:00Z,72753014914,2015-01-14T08:51:00Z,46.9253,-96.8111,274.3,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",FM-16,6,30.17,7,10,null,BR:1 ||,null,null,85,OVC:08 14,null,29.2,6,9,200,null,5,MET09001/14/15 08:51:02 SPECI KFAR 141451Z 20004KT 6SM BR OVC014 M12/M14 A3017 RMK AO2 FIBI (CA),2006-09-26,1
1,23,1,2015-03-23,UA,19977,UA,N482UA,741,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,1850,1933,43,43,1,2,1800-1859,11,1944,2151,6,2140,2157,17,17,1,1,2100-2159,0,0,290,264,247,1,1846,8,0,17,0,0,0,2015,3,Chicago O'Hare International Airport,CHICAGO O'HARE INTERNATIONAL,72530094846,ORD,KORD,large_airport,US-IL,42,-87.9,42,-87.9,0,San Francisco International Airport,SAN FRANCISCO INTERNATIONAL A,72494023234,SFO,KSFO,large_airport,US-CA,37.6,-122.4,37.6,-122.4,0,2015-03-23T18:50:00Z,2015-03-23T23:50:00Z,2015-03-23T19:50:00Z,2015-03-23T21:50:00Z,72530094846,2015-03-23T19:51:00Z,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",FM-15,7,30.26,23,29,0,null,null,null,78,OVC:08 17,30.28,29.53,10,27,70,null,9,MET09503/23/15 19:51:01 METAR KORD 240151Z 07008KT 10SM OVC017 M02/M05 A3026 RMK AO2 SLP254 T10171050,null,1
1,28,6,2015-03-28,UA,19977,UA,N588UA,841,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,1430,1424,-6,0,0,-1,1400-1459,22,1446,1659,13,1749,1712,-37,0,0,-2,1700-1759,0,0,379,348,313,1,2475,10,null,null,null,null,null,2015,3,John F Kennedy International Airport,JOHN F KENNEDY INTERNATIONAL,74486094789,JFK,KJFK,large_airport,US-NY,40.6,-73.8,40.6,-73.8,0,Los Angeles International Airport,LOS ANGELES INTERNATIONAL AIR,72295023174,LAX,KLAX,large_airport,US-CA,33.9,-118.4,33.9,-118.4,0,2015-03-28T14:30:00Z,2015-03-28T18:30:00Z,2015-03-28T14:30:00Z,2015-03-28T16:30:00Z,74486094789,2015-03-28T14:51:00Z,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",FM-15,7,29.85,25,39,0,null,null,null,57,FEW:02 24 BKN:07 70 BKN:07 140,29.85,29.83,10,34,360,null,15,MET11503/28/15 14:51:02 METAR KJFK 281951Z 36013KT 10SM FEW024 BKN070 BKN140 04/M04 A2985 RMK AO2 SLP108 T00391039 $ (JT),2009-05-01,1
1,24,2,2015-02-24,UA,19977,UA,N75429,1567,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1005,1011,6,6,0,0,1000-1059,18,1029,1523,5,1530,1528,-2,0,0,-1,1500-1559,0,0,205,197,174,1,1558,7,null,null,null,null,null,2015,2,Denver International Airport,DENVER INTERNATIONAL AIRPORT,72565003017,DEN,KDEN,large_airport,US-CO,39.8,-104.7,39.8,-104.7,0,Philadelphia International Airport,PHILADELPHIA INTERNATIONAL AI,72408013739,PHL,KPHL,large_airport,US-PA,39.9,-75.2,39.9,-75.2,0,2015-02-24T10:05:00Z,2015-02-24T17:05:00Z,2015-02-24T13:05:00Z,2015-02-24T15:05:00Z,72565003017,2015-02-24T13:53:00Z,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",FM-15,7,30,23,36,0,null,0.09,8,59,CLR:00,30.08,24.56,10,31,150,null,5,MET10302/24/15 13:53:02 METAR KDEN 242053Z 15004KT 10SM CLR 02/M05 A3000 RMK AO2 SLP186 T00221050 58029 (MAD),2005-09-12,1
1,19,4,2015-03-19,US,20355,US,N655AW,1849,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,1319,1316,-3,0,0,-1,1300-1359,17,1333,1426,5,1440,1431,-9,0,0,-1,1400-1459,0,0,81,75,53,1,328,2,null,null,null,null,null,2015,3,Charlotte Douglas International Airport,CHARLOTTE/DOUGLAS INTERNATION,72314013881,CLT,KCLT,large_airport,US-NC,35.2,-81,35.2,-81,0,Jacksonville International Airport,JACKSONVILLE  INTERNATIONAL A,72206013889,JAX,KJAX,large_airport,US-FL,30.5,-81.7,30.5,-81.7,0,2015-03-19T13:19:00Z,2015-03-19T17:19:00Z,2015-03-19T13:19:00Z,2015-03-19T15:19:00Z,72314013881,2015-03-19T13:52:00Z,35.2236,-80.9552,221.9,"CHARLOTTE DOUGLAS AIRPORT, NC US",FM-15,7,30.22,38,52,null,-RA:02 |RA |,null,null,59,OVC:08 50,30.21,29.39,10,45,40,null,8,MET11503/19/15 13:52:02 METAR KCLT 191852Z 04007KT 10SM -RA OVC050 11/03 A3022 RMK AO2 RAB14 SLP230 P0000 T01110033 (DHG),2009-06-02,1
1,13,5,2015-02-13,WN,19393,WN,N770SA,101,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,1830,2039,129,129,1,8,1800-1859,7,2046,2222,4,2040,2226,106,106,1,7,2000-2059,0,0,190,167,156,1,1050,5,0,0,0,0,106,2015,2,Raleigh Durham International Airport,RALEIGH-DURHAM INTERNATIONAL,72306013722,RDU,KRDU,large_airport,US-NC,35.9,-78.8,35.9,-78.8,0,William P Hobby Airport,WILLIAM P. HOBBY AIRPORT,72244012918,HOU,KHOU,large_airport,US-TX,29.6,-95.3,29.6,-95.3,0,2015-02-13T18:30:00Z,2015-02-13T23:30:00Z,2015-02-13T19:30:00Z,2015-02-13T21:30:00Z,72306013722,2015-02-13T19:51:00Z,35.8923,-78.7819,126.8,"RALEIGH AIRPORT, NC US",FM-15,7,30.22,4,29,0,null,null,null,34,SCT:04 210,30.23,29.75,10,22,0,null,0,MET09502/13/15 19:51:01 METAR KRDU 140051Z 00000KT 10SM SCT210 M02/M16 A3022 RMK AO2 SLP236 T10171156,2009-07-08,1
1,2,1,2015-03-02,WN,19393,WN,N8627B,148,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,2110,2112,2,2,0,0,2100-2159,6,2118,2230,5,2240,2235,-5,0,0,-1,2200-2259,0,0,90,83,72,1,423,2,null,null,null,null,null,2015,3,Chicago Midway International Airport,CHICAGO MIDWAY INTL ARPT,72534014819,MDW,KMDW,large_airport,US-IL,41.8,-87.8,41.8,-87.8,0,Eppley Airfield,EPPLEY AIRFIELD AIRPORT,72550014942,OMA,KOMA,large_airport,US-NE,41.3,-95.9,41.3,-95.9,0,2015-03-02T21:10:00Z,2015-03-03T03:10:00Z,2015-03-02T23:10:00Z,2015-03-03T01:10:00Z,72534014819,2015-03-02T23:53:00Z,41.78611,-87.75222,186.5,"CHICAGO MIDWAY AIRPORT, IL US",FM-15,7,30.24,16,28,0,null,0.09,8,60,OVC:08 85,30.28,29.57,10,24,150,null,7,MET12903/02/15 23:53:01 METAR KMDW 030553Z 15006KT 10SM OVC085 M02/M09 A3024 RMK AO2 SLP254 4/005 T10221089 11011 21022 400111089 58031,2007-06-13,1
1,8,7,2015-03-08,WN,19393,WN,N402WN,1102,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1745,1942,117,117,1,7,1700-1759,12,1954,2111,8,1925,2119,114,114,1,7,1900-1959,0,0,100,97,77,1,534,3,111,0,0,0,3,2015,3,Raleigh Durham International Airport,RALEIGH-DURHAM INTERNATIONAL,72306013722,RDU,KRDU,large_airport,US-NC,35.9,-78.8,35.9,-78.8,0,Orlando International Airport,ORLANDO INTERNATIONAL AIRPORT,72205012815,MCO,KMCO,large_airport,US-FL,28.4,-81.3,28.4,-81.3,0,2015-03-08T17:45:00Z,2015-03-08T21:45:00Z,2015-03-08T17:45:00Z,2015-03-08T19:45:00Z,72306013722,2015-03-08T17:51:00Z,35.8923,-78.7819,126.8,"RALEIGH AIRPORT, NC US",FM-15,7,30.17,23,67,0,null,null,null,19,SCT:04 250,30.17,29.7,10,48,0,null,0,MET09903/08/15 17:51:02 METAR KRDU 082251Z 00000KT 10SM SCT250 19/M05 A3017 RMK AO2 SLP216 T01941050 (HA),2009-07-08,1
1,13,2,2015-01-13,WN,19393,WN,N497WN,1144,13796,1379603,32457,OAK,"Oakland, CA",CA,6,California,91,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1300,1324,24,24,1,1,1300-1359,9,1333,2131,3,2100,2134,34,34,1,2,2100-2159,0,0,300,310,298,1,2447,10,2,0,10,0,22,2015,1,Metropolitan Oakland International Airport,METRO OAKLAND INTL AIRPORT,72493023230,OAK,KOAK,large_airport,US-CA,37.7,-122.2,37.7,-122.2,0,Baltimore/Washington International Thurgood Marshall Airport,BALTIMORE-WASHINGTON INTL AIR,72406093721,BWI,KBWI,large_airport,US-MD,39.2,-76.7,39.2,-76.7,0,2015-01-13T13:00:00Z,2015-01-13T21:00:00Z,2015-01-13T17:00:00Z,2015-01-13T19:00:00Z,72493023230,2015-01-13T17:53:00Z,37.7214,-122.2208,1.8,"OAKLAND METROPOLITAN, CA US",FM-15,7,30.14,41,57,0,null,null,null,55,FEW:02 200,30.14,30.04,10,49,0,null,0,MET09301/13/15 17:53:01 METAR KOAK 140153Z 00000KT 10SM FEW200 14/05 A3014 RMK AO2 SLP205 T01390050,null,1
1,20,5,2015-03-20,WN,19393,WN,N914WN,1726,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,11259,1125903,30194,DAL,"Dallas, TX",TX,48,Texas,74,730,730,0,0,0,0,0700-0759,18,748,1223,5,1220,1228,8,8,0,0,1200-1259,0,0,170,178,155,1,1216,5,null,null,null,null,null,2015,3,John Wayne Airport-Orange County Airport,J. WAYNE APT-ORANGE CO APT,72297793184,SNA,KSNA,large_airport,US-CA,33.7,-117.9,33.7,-117.9,0,Dallas Love Field,DALLAS LOVE FIELD AIRPORT,72258013960,DAL,KDAL,large_airport,US-TX,32.9,-96.9,32.9,-96.9,0,2015-03-20T07:30:00Z,2015-03-20T14:30:00Z,2015-03-20T10:30:00Z,2015-03-20T12:30:00Z,72297793184,2015-03-20T10:53:00Z,33.68,-117.86639,16.5,"SANTA ANA JOHN WAYNE AIRPORT, CA US",FM-15,7,30.08,56,69,0,null,null,null,63,FEW:02 300,30.07,30.02,8,61,210,null,10,MET09703/20/15 10:53:02 METAR KSNA 201853Z 21009KT 8SM FEW300 21/13 A3008 RMK AO2 SLP184 T02060133 (SM),null,1
1,25,3,2015-02-25,WN,19393,WN,N392SW,2331,11259,1125903,30194,DAL,"Dallas, TX",TX,48,Texas,74,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,1255,1324,29,29,1,1,1200-1259,12,1336,1419,6,1400,1425,25,25,1,1,1400-1459,0,0,65,61,43,1,248,1,6,0,0,0,19,2015,2,Dallas Love Field,DALLAS LOVE FIELD AIRPORT,72258013960,DAL,KDAL,large_airport,US-TX,32.9,-96.9,32.9,-96.9,0,San Antonio International Airport,SAN ANTONIO INTERNATIONAL AIR,72253012921,SAT,KSAT,large_airport,US-TX,29.5,-98.5,29.5,-98.5,0,2015-02-25T12:55:00Z,2015-02-25T18:55:00Z,2015-02-25T14:55:00Z,2015-02-25T16:55:00Z,72258013960,2015-02-25T15:53:00Z,32.8519,-96.8555,134.1,"DALLAS FAA AIRPORT, TX US",FM-15,7,29.81,34,50,0,null,null,null,54,FEW:02 30,29.81,29.29,10,43,null,null,5,MET09902/25/15 15:53:02 METAR KDAL 252153Z VRB04KT 10SM FEW030 10/01 A2981 RMK AO2 SLP096 T01000011 (ALA),2009-05-28,1
1,14,6,2015-03-14,WN,19393,WN,N492WN,2541,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1720,1724,4,4,0,0,1700-1759,11,1735,1910,24,1945,1934,-11,0,0,-1,1900-1959,0,0,325,310,275,1,2106,9,null,null,null,null,null,2015,3,Baltimore/Washington International Thurgood Marshall Airport,BALTIMORE-WASHINGTON INTL AIR,72406093721,BWI,KBWI,large_airport,US-MD,39.2,-76.7,39.2,-76.7,0,McCarran International Airport,MCCARRAN INTERNATIONAL AIRPOR,72386023169,LAS,KLAS,large_airport,US-NV,36.1,-115.2,36.1,-115.2,0,2015-03-14T17:20:00Z,2015-03-14T21:20:00Z,2015-03-14T17:20:00Z,2015-03-14T19:20:00Z,72406093721,2015-03-14T17:54:00Z,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,7,29.78,53,54,0,BR:1 ||,null,null,97,OVC:08 5,29.78,29.62,1,53,240,null,3,MET11203/14/15 17:54:02 METAR KBWI 142254Z 24003KT 1SM R10/P6000FT BR OVC005 12/12 A2978 RMK AO2 SLP083 T01220117 (GG),2006-09-20,1
1,5,4,2015-03-05,WN,19393,WN,N234WN,2685,14831,1483103,32457,SJC,"San Jose, CA",CA,6,California,91,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,820,823,3,3,0,0,0800-0859,17,840,934,8,930,942,12,12,0,0,0900-0959,0,0,70,79,54,1,308,2,null,null,null,null,null,2015,3,Norman Y. Mineta San Jose International Airport,N Y. MINETA SN JO INTL APT,72494523293,SJC,KSJC,large_airport,US-CA,37.4,-121.9,37.4,-121.9,0,Los Angeles International Airport,LOS ANGELES INTERNATIONAL AIR,72295023174,LAX,KLAX,large_airport,US-CA,33.9,-118.4,33.9,-118.4,0,2015-03-05T08:20:00Z,2015-03-05T16:20:00Z,2015-03-05T12:20:00Z,2015-03-05T14:20:00Z,72494523293,2015-03-05T12:53:00Z,37.3591,-121.924,15.5,"SAN JOSE INTERNATIONAL AIRPORT, CA US",FM-15,7,30.29,37,69,0,null,0.05,8,31,CLR:00,30.29,30.24,10,53,320,null,3,MET10103/05/15 12:53:02 METAR KSJC 052053Z 32003KT 10SM CLR 21/03 A3029 RMK AO2 SLP257 T02060028 58017 (DR),2007-03-08,1
1,11,3,2015-03-11,WN,19393,WN,N7718B,3433,10792,1079204,30792,BUF,"Buffalo, NY",NY,36,New York,22,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,710,708,-2,0,0,-1,0700-0759,18,726,1021,3,1020,1024,4,4,0,0,1000-1059,0,0,190,196,175,1,1144,5,null,null,null,null,null,2015,3,Buffalo Niagara International Airport,BUFFALO NIAGARA INTERNATIONAL,72528014733,BUF,KBUF,large_airport,US-NY,42.9,-78.7,42.9,-78.7,0,Southwest Florida International Airport,SW FLORIDA INTN AIRPORT,72210812894,RSW,KRSW,large_airport,US-FL,26.5,-81.8,26.5,-81.8,0,2015-03-11T07:10:00Z,2015-03-11T11:10:00Z,2015-03-11T07:10:00Z,2015-03-11T09:10:00Z,72528014733,2015-03-11T07:13:00Z,42.93997,-78.73615,218.2,"BUFFALO NIAGARA INTERNATIONAL, NY US",FM-16,7,30.03,33,34,null,BR:1 ||,null,null,97,OVC:08 1,null,29.27,0.75,34,230,null,16,MET13103/11/15 07:13:02 SPECI KBUF 111213Z 23014KT 3/4SM R23/4000V5000FT BR OVC001 01/01 A3003 RMK AO2 VIS NW-N 1/4 TWRINC T00110006 (JA),null,1
1,28,6,2015-02-28,WN,19393,WN,N969WN,3702,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1210,1215,5,5,0,0,1200-1259,10,1225,1428,7,1425,1435,10,10,0,0,1400-1459,0,0,315,320,303,1,1984,8,null,null,null,null,null,2015,2,Tampa International Airport,TAMPA INTERNATIONAL AIRPORT,72211012842,TPA,KTPA,large_airport,US-FL,28,-82.5,28,-82.5,0,McCarran International Airport,MCCARRAN INTERNATIONAL AIRPOR,72386023169,LAS,KLAS,large_airport,US-NV,36.1,-115.2,36.1,-115.2,0,2015-02-28T12:10:00Z,2015-02-28T17:10:00Z,2015-02-28T13:10:00Z,2015-02-28T15:10:00Z,72211012842,2015-02-28T13:18:00Z,27.96194,-82.5403,5.8,"TAMPA INTERNATIONAL AIRPORT, FL US",FM-16,7,30.3,62,64,0.29,RA:02 BR:1 |RA |,null,null,93,FEW:02 4 BKN:07 26 OVC:08 60,null,30.29,0.75,63,50,null,10,MET14702/28/15 13:18:02 SPECI KTPA 281818Z 05009KT 3/4SM R01L/4000VP6000FT RA BR FEW004 BKN026 OVC060 18/17 A3030 RMK AO2 SFC VIS 1 P0029 T01780167 (RPM),null,1
1,23,1,2015-02-23,WN,19393,WN,N475WN,4285,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,1845,1857,12,12,0,0,1800-1859,7,1904,2016,4,2010,2020,10,10,0,0,2000-2059,0,0,85,83,72,1,480,2,null,null,null,null,null,2015,2,Sacramento International Airport,SACRAMENTO INTL AIRPORT,72483993225,SMF,KSMF,large_airport,US-CA,38.7,-121.6,38.7,-121.6,0,San Diego International Airport,SAN DIEGO INTERNATIONAL AIRPO,72290023188,SAN,KSAN,large_airport,US-CA,32.7,-117.2,32.7,-117.2,0,2015-02-23T18:45:00Z,2015-02-24T02:45:00Z,2015-02-23T22:45:00Z,2015-02-24T00:45:00Z,72483993225,2015-02-23T22:53:00Z,38.69556,-121.58972,7,"SACRAMENTO METROPOLITAN AIRPORT, CA US",FM-15,7,30.22,23,42,0,null,null,null,47,CLR:00,30.22,30.19,10,35,20,null,3,MET09102/23/15 22:53:02 METAR KSMF 240653Z 02003KT 10SM CLR 06/M05 A3022 RMK AO2 SLP234 T00561050,2008-03-19,1
1,22,7,2015-02-22,WN,19393,WN,N650SW,4544,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1045,1048,3,3,0,0,1000-1059,16,1104,1412,4,1420,1416,-4,0,0,-1,1400-1459,0,0,155,148,128,1,1105,5,null,null,null,null,null,2015,2,Austin Bergstrom International Airport,AUSTIN-BERGSTROM INTL AIRPORT,72254013904,AUS,KAUS,large_airport,US-TX,30.2,-97.7,30.2,-97.7,0,Fort Lauderdale Hollywood International Airport,FT LAUD/HOLLYWOOD INTL APT,74783012849,FLL,KFLL,large_airport,US-FL,26.1,-80.2,26.1,-80.2,0,2015-02-22T10:45:00Z,2015-02-22T16:45:00Z,2015-02-22T12:45:00Z,2015-02-22T14:45:00Z,72254013904,2015-02-22T12:53:00Z,30.1831,-97.6799,146.3,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",FM-15,7,30.05,51,54,null,-RA:02 BR:1 |RA |,null,null,90,OVC:08 6,30.05,29.52,3,52,20,null,10,MET11802/22/15 12:53:02 METAR KAUS 221853Z 02009KT 3SM -RA BR OVC006 12/11 A3005 RMK AO2 RAB51 SLP177 P0000 T01220106 $ (WM),2008-10-30,1
1,22,4,2015-01-22,WN,19393,WN,N926WN,4900,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2010,2012,2,2,0,0,2000-2059,12,2024,2123,5,2135,2128,-7,0,0,-1,2100-2159,0,0,85,76,59,1,453,2,null,null,null,null,null,2015,1,William P Hobby Airport,WILLIAM P. HOBBY AIRPORT,72244012918,HOU,KHOU,large_airport,US-TX,29.6,-95.3,29.6,-95.3,0,Tulsa International Airport,TULSA INTERNATIONAL AIRPORT,72356013968,TUL,KTUL,large_airport,US-OK,36.2,-95.9,36.2,-95.9,0,2015-01-22T20:10:00Z,2015-01-23T02:10:00Z,2015-01-22T22:10:00Z,2015-01-23T00:10:00Z,72244012918,2015-01-22T22:10:00Z,29.63806,-95.28194,13.4,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",FM-16,7,30.08,45,46,null,null,null,null,93,OVC:08 9,null,30.03,7,46,360,null,11,MET10401/22/15 22:10:02 SPECI KHOU 230410Z 36010KT 7SM OVC009 08/07 A3008 RMK AO2 RAB0356E01 CIG 006V011 P0000,2007-06-27,1
1,18,3,2015-03-18,B6,20409,B6,N597JB,285,14576,1457604,34576,ROC,"Rochester, NY",NY,36,New York,22,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1142,1251,69,69,1,4,1100-1159,9,1300,1349,6,1301,1355,54,54,1,3,1300-1359,0,0,79,64,49,1,264,2,0,0,0,0,54,2015,3,Greater Rochester International Airport,GREATER ROCHESTER INTERNATION,72529014768,ROC,KROC,large_airport,US-NY,43.1,-77.7,43.1,-77.7,0,John F Kennedy International Airport,JOHN F KENNEDY INTERNATIONAL,74486094789,JFK,KJFK,large_airport,US-NY,40.6,-73.8,40.6,-73.8,0,2015-03-18T11:42:00Z,2015-03-18T15:42:00Z,2015-03-18T11:42:00Z,2015-03-18T13:42:00Z,72529014768,2015-03-18T11:54:00Z,43.11722,-77.67541,164.3,"ROCHESTER GREATER INTERNATIONAL, NY US",FM-15,7,30.15,6,32,0,null,null,null,33,FEW:02 45 SCT:04 55,30.18,29.55,10,25,320,30,18,MET12703/18/15 11:54:02 METAR KROC 181654Z 32016G26KT 10SM FEW045 SCT055 00/M14 A3015 RMK AO2 PK WND 32027/1644 SLP221 T00001144 (KC),2008-10-20,1
1,23,5,2015-01-23,B6,20409,B6,N945JB,524,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1550,1538,-12,0,0,-1,1500-1559,13,1551,2357,11,2359,8,9,9,0,0,2300-2359,0,0,309,330,306,1,2475,10,null,null,null,null,null,2015,1,Los Angeles International Airport,LOS ANGELES INTERNATIONAL AIR,72295023174,LAX,KLAX,large_airport,US-CA,33.9,-118.4,33.9,-118.4,0,John F Kennedy International Airport,JOHN F KENNEDY INTERNATIONAL,74486094789,JFK,KJFK,large_airport,US-NY,40.6,-73.8,40.6,-73.8,0,2015-01-23T15:50:00Z,2015-01-23T23:50:00Z,2015-01-23T19:50:00Z,2015-01-23T21:50:00Z,72295023174,2015-01-23T19:53:00Z,33.938,-118.3888,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",FM-15,7,30.13,47,60,0,null,null,null,62,CLR:00,30.13,29.78,10,53,0,null,0,MET09001/23/15 19:53:02 METAR KLAX 240353Z 00000KT 10SM CLR 16/08 A3013 RMK AO2 SLP203 T01560083,null,1
